sprint_id,sprint_name,project,board_name,created_date_utc,start_date_utc,end_date_utc,completion_date_utc,status
4537,PLT2_2024_Sprint25_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-03-06 06:25:07.724,2025-03-06 10:15:00.887,2025-03-19 18:00:00,2025-03-20 07:18:27.384,closed
4799,PLT2_2024_Sprint26_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-03-19 15:11:36.730,2025-03-19 20:06:24.724,2025-04-01 18:30:00,2025-04-03 19:41:45.084,closed
4766,PLT2_2024_Sprint26_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-03-19 09:30:16.749,2025-03-21 06:22:32.913,2025-04-02 18:00:00,2025-04-02 16:37:39.758,closed
4832,PLT2_2024_Sprint26_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-03-19 18:31:18.093,2025-03-20 13:49:42.350,2025-04-01 18:30:00,2025-04-07 03:03:40.385,closed
4866,PLT2_2024_Sprint26_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-03-20 06:26:06.039,2025-03-20 12:10:54.767,2025-04-02 18:00:00,2025-04-02 16:53:36.979,closed
4964,PLT2_2025_Sprint27_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-03-25 10:21:41.161,2025-04-03 13:35:55.000,2025-04-16 18:00:00,2025-04-17 07:33:11.409,closed
4965,PLT2_2025_Sprint27_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-03-25 10:23:17.404,2025-04-03 13:36:26.000,2025-04-16 18:00:00,2025-04-17 07:41:06.298,closed
5129,PLT2_2025_Sprint27_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-04-03 18:40:00.271,2025-04-02 19:42:21.574,2025-04-15 18:30:00,2025-07-23 18:46:34.508,closed
5162,PLT2_2025_Sprint27_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-04-07 02:45:56.341,2025-04-03 03:04:40.198,2025-04-15 18:30:00,2025-04-16 18:35:06.798,closed
5294,PLT2_2025_Sprint28_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-04-08 09:44:39.407,2025-04-17 18:22:37.277,2025-04-30 18:00:00,2025-05-02 08:33:28.475,closed
5295,PLT2_2025_Sprint29_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-04-08 09:45:22.666,2025-05-02 14:58:01.645,2025-05-14 18:00:00,2025-05-15 14:28:43.233,closed
5327,PLT2_2025_Sprint28_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-04-08 11:04:40.808,2025-04-16 18:30:31.436,2025-04-29 18:30:00,2025-05-05 15:13:08.495,closed
5525,PLT2_2025_Sprint28_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-04-16 17:08:53.801,2025-04-17 14:44:47.196,2025-04-30 18:00:00,2025-05-02 05:25:26.782,closed
5526,PLT2_2025_Sprint28_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-04-16 17:44:27.766,2025-04-16 18:30:05.664,2025-04-29 18:30:00,2025-05-02 14:17:15.304,closed
5690,PLT2_2025_Sprint29_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-04-23 04:46:37.112,2025-05-01 06:00:40.672,2025-05-13 18:30:00,2025-05-15 13:39:25.184,closed
5328,PLT2_2025_Sprint29_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-04-08 11:07:23.773,2025-04-30 18:30:07.372,2025-05-13 18:30:00,2025-05-19 05:36:24.028,closed
5296,PLT2_2025_Sprint30_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-04-08 09:46:09.199,2025-05-16 06:33:04.517,2025-05-28 18:00:00,2025-05-29 15:06:11.410,closed
5329,PLT2_2025_Sprint30_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-04-08 11:08:08.753,2025-05-15 05:37:00.000,2025-05-27 18:30:00,2025-05-29 11:29:03.124,closed
5723,PLT2_2025_Sprint30_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-04-24 10:34:39.985,2025-05-14 18:30:33.970,2025-05-27 18:30:00,2025-05-29 11:28:42.404,closed
5855,PLT2_2025_Sprint29_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-05-02 05:24:27.067,2025-05-02 16:16:26.141,2025-05-14 18:00:00,2025-05-15 10:30:46.391,closed
5724,PLT2_2025_Sprint31_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-04-24 10:35:03.904,2025-05-29 06:02:08.516,2025-06-10 18:35:00,2025-06-12 17:48:38.233,closed
6284,PLT2_2025_Sprint30_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-05-15 10:30:03.221,2025-05-16 05:27:46.051,2025-05-28 18:00:00,2025-05-29 09:33:41.899,closed
6086,PLT2_2025_Sprint31_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-05-08 17:08:26.526,2025-05-28 18:30:41.099,2025-06-10 19:22:00,2025-06-12 17:15:51.176,closed
6681,PLT2_2025_Sprint31_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-05-28 14:58:11.145,2025-05-29 15:34:47.728,2025-06-11 18:00:00,2025-06-12 15:05:29.395,closed
6713,PLT2_2025_Sprint31_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-05-29 06:46:50.755,2025-05-29 16:21:17.837,2025-06-11 18:00:00,2025-06-12 10:59:21.849,closed
6977,PLT2_2025_Sprint32_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-06-11 15:39:12.843,2025-06-13 17:17:44.179,2025-06-25 18:00:00,2025-06-27 06:31:23.941,closed
6978,PLT2_2025_Sprint33_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-06-11 15:40:19.023,2025-06-27 13:18:25.000,2025-07-09 18:00:00,2025-07-11 06:33:37.154,closed
7010,PLT2_2025_Sprint32_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-06-11 18:46:12.419,2025-06-11 18:30:13.260,2025-06-24 18:30:00,2025-06-26 12:52:33.467,closed
7043,PLT2_2025_Sprint32_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-06-12 06:00:28.453,2025-06-11 18:30:29.461,2025-06-24 18:30:00,2025-06-25 14:26:56.273,closed
7109,PLT2_2025_Sprint32_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-06-12 15:00:14.166,2025-06-13 07:24:11.999,2025-06-25 18:00:00,2025-06-26 10:30:15.059,closed
7208,PLT2_2025_Sprint33_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-06-16 11:32:32.105,2025-06-25 18:30:53.000,2025-07-08 18:30:00,2025-07-09 15:07:20.352,closed
7242,PLT2_2025_Sprint33_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-06-16 12:11:16.778,2025-06-26 12:53:04.315,2025-07-08 18:30:00,2025-07-10 06:26:04.152,closed
6979,PLT2_2025_Sprint34_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-06-11 15:41:01.990,2025-07-11 13:17:34.000,2025-07-23 18:00:00,2025-07-25 06:30:33.203,closed
7241,PLT2_2025_Sprint34_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-06-16 12:07:24.834,2025-07-10 05:48:57.000,2025-07-23 15:30:00,2025-07-23 16:04:09.122,closed
7505,PLT2_2025_Sprint33_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-06-26 10:28:15.228,2025-06-27 12:03:51.000,2025-07-09 18:00:00,2025-07-11 06:32:52.243,closed
7868,PLT2_2025_Sprint34_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-07-10 09:31:39.473,2025-07-11 11:02:35.000,2025-07-23 18:00:00,2025-07-25 06:28:29.734,closed
8033,PLT2_2025_Sprint35_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-07-18 11:23:39.138,2025-07-24 06:26:03.000,2025-08-06 16:00:00,2025-08-06 14:42:52.442,closed
8198,PLT2_2025_Sprint35_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-07-23 18:39:21.408,2025-07-24 18:30:13.000,2025-08-05 18:30:00,2025-08-07 06:43:04.309,closed
8199,PLT2_2025_Sprint35_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-07-23 18:39:31.604,2025-07-25 10:14:42.000,2025-08-06 18:00:00,2025-08-08 07:32:42.210,closed
8231,PLT2_2025_Sprint36_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-07-24 05:24:18.752,2025-08-06 18:30:45.876,2025-08-19 18:30:00,2025-08-22 05:56:32.172,closed
8235,PLT2_2025_Sprint35_PowerBI,CPEHC,HEDIS - DI - STARS - DLT,2025-07-24 06:33:40.279,2025-07-25 15:36:23.000,2025-08-06 18:00:00,2025-08-07 10:07:50.617,closed
8233,PLT2_2025_Sprint36_HCC,CPEHC,HEDIS - DI - STARS - DLT,2025-07-24 06:32:25.914,2025-08-10 18:30:16.000,2025-08-19 18:30:00,2025-10-31 06:00:22.374,closed
8232,PLT2_2025_Sprint37_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-07-24 05:24:26.352,2025-08-21 18:30:19.000,2025-09-02 18:30:00,2025-09-04 14:49:54.657,closed
8429,PLT2_2025_Sprint36_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-07-28 11:55:28.084,2025-08-08 08:02:04.000,2025-08-20 18:00:00,2025-08-21 07:23:56.399,closed
8858,PLT2_2025_Sprint36_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-08-07 13:47:40.496,2025-08-07 13:51:11.563,2025-08-20 18:00:00,2025-08-20 16:24:16.285,closed
8990,PLT2_2025_Sprint37_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-08-12 11:43:33.450,2025-08-21 07:26:16.655,2025-09-03 18:00:00,2025-09-04 10:57:07.438,closed
8991,PLT2_2025_Sprint38_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-08-12 11:44:03.846,2025-09-04 10:57:31.702,2025-09-17 18:00:00,2025-09-18 09:15:02.564,closed
8234,PLT2_2025_Sprint39_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-07-24 06:32:38.307,2025-09-17 18:30:02.492,2025-09-30 18:30:00,2025-10-05 18:25:36.260,closed
9486,PLT1_2025_Sprint37_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-08-20 16:20:52.341,2025-08-21 04:57:38.432,2025-09-03 17:30:00,2025-09-04 08:28:33.682,closed
9782,PLT2_2025_SPRINT38_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-09-03 16:58:47.953,2025-09-03 18:30:16.139,2025-09-16 18:30:00,2025-09-17 14:57:43.687,closed
9848,PLT2_2025_sprint38_innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-09-04 08:20:39.209,2025-09-04 08:28:05.564,2025-09-17 16:00:00,2025-09-18 06:03:35.884,closed
10211,PLT2_2025_Sprint39_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-09-17 16:50:59.350,2025-09-18 06:05:06.616,2025-10-01 18:30:00,2025-10-03 07:50:21.930,closed
10310,PLT2_2025_Sprint40_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-09-19 06:14:36.069,2025-10-02 05:56:54.585,2025-10-14 18:30:00,2025-10-15 18:26:11.661,closed
10376,PLT2_2025_Sprint40_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-09-24 06:38:28.506,2025-10-02 02:30:00.000,2025-10-16 02:30:00,2025-10-16 08:02:16.859,closed
10676,PLT2_2025_Sprint40_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-10-03 07:54:34.513,2025-10-03 07:58:18.000,2025-10-15 12:30:00,2025-10-17 06:08:17.228,closed
10706,PLT2_2025_Sprint42_DLT,CPEHC,HEDIS - DI - STARS - DLT,2025-10-06 05:59:31.314,2025-10-29 18:30:43.000,2025-11-11 18:30:00,2025-11-17 05:51:36.010,closed
10937,PLT2_2025_Sprint41_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-10-13 13:42:52.093,2025-10-16 08:02:16.000,2025-10-29 18:30:00,2025-10-30 07:54:23.665,closed
11168,PLT2_2025_Sprint41_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-10-17 06:04:41.274,2025-10-16 06:12:37.000,2025-10-29 12:30:00,2025-10-30 08:18:05.017,closed
11564,PLT2_2025_Sprint42_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-10-29 11:59:38.090,2025-10-30 07:56:54.201,2025-11-11 18:30:00,2025-11-12 17:12:18.746,closed
11565,PLT2_2025_Sprint42_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-10-29 13:55:17.618,2025-10-30 07:54:59.262,2025-11-12 18:30:00,2025-11-19 06:26:31.900,closed
11663,PLT2_2025_Sprint42_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-10-30 08:15:18.838,2025-10-30 08:26:32.107,2025-11-12 12:30:00,2025-11-14 07:03:14.680,closed
11927,PLT2_2025_Sprint43_RE,CPEHC,HEDIS - DI - STARS - DLT,2025-11-07 07:56:02.732,2025-11-12 18:30:16.630,2025-11-26 18:30:00,2025-11-28 09:57:29.088,closed
12125,PLT1_2025_Sprint43_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-11-12 17:09:06.527,2025-11-13 07:09:31.544,2025-11-25 18:30:00,2025-12-01 09:19:41.566,closed
12290,PLT2_2025_Sprint43_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-11-14 07:04:21.501,2025-11-13 07:07:13.095,2025-11-26 13:30:00,2025-11-27 11:20:30.616,closed
12323,PLT2_2025_Sprint43_DLT,CPEHC,HEDIS - DI - STARS - DLT,2025-11-17 05:49:43.043,2025-11-13 05:52:01.084,2025-11-25 18:30:00,2025-12-01 08:49:24.341,closed
12432,PLT2_Innovation Sprint 43,CPEHC,HEDIS - DI - STARS - DLT,2025-11-25 06:07:41.000,2025-11-13 06:34:06.824,2025-11-26 18:00:00,2025-11-27 11:38:55.538,closed
12567,PLT2_2025_Sprint44_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-11-27 11:17:50.213,2025-11-27 11:21:09.000,2025-12-10 14:00:00,,active
12602,PLT2_2025_Sprint44_DLT,CPEHC,HEDIS - DI - STARS - DLT,2025-12-01 08:38:47.831,2025-11-26 19:00:29.000,2025-12-09 18:30:00,,active
1726,Backlog,CPEHC,HEDIS - DI - STARS - DLT,,2025-01-08 18:30:00.000,2025-01-21 18:30:00,,future
12568,PLT2_2025_Sprint44_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-11-27 11:39:12.186,2025-11-26 18:30:00.000,2025-12-09 18:30:00,,future
12601,PLT2_2025_Sprint44_ND,CPEHC,Native Dashboard,2025-12-01 06:27:08.409,2025-11-27 06:42:33.261,2025-12-11 06:42:00,,active
592,Sprint 2,BICENGG,CT BIC Engineering,,2015-05-28 14:53:44.623,2015-06-10 14:53:00,2015-06-11 08:10:13.410,closed
593,Sprint 3,BICENGG,CT BIC Engineering,,2015-06-11 03:30:08.994,2015-06-24 18:29:00,2015-06-25 14:41:32.961,closed
595,Sprint 4,BICENGG,CT BIC Engineering,,2015-06-24 18:30:43.964,2015-07-08 18:29:00,2015-07-08 14:02:08.723,closed
597,Sprint 5 (Spike),BICENGG,CT BIC Engineering,,2015-07-08 18:30:29.273,2015-07-15 18:29:00,2015-07-16 04:32:50.517,closed
599,Sprint 1,BICENGG,CT BIC Engineering,,2015-07-16 03:30:30.147,2015-07-29 18:29:00,2015-07-29 14:16:43.616,closed
602,Sprint 2,BICENGG,CT BIC Engineering,,2015-07-30 03:30:38.767,2015-08-12 18:29:00,2015-08-12 13:21:15.786,closed
604,Sprint 3 (15.9),BICENGG,CT BIC Engineering,,2015-08-13 12:41:02.522,2015-08-26 18:29:00,2015-08-26 14:03:51.348,closed
606,Sprint 4 (15.9),BICENGG,CT BIC Engineering,,2015-08-27 12:57:31.472,2015-09-09 18:29:00,2015-09-09 14:51:15.087,closed
608,Spike Sprint (15.9),BICENGG,CT BIC Engineering,,2015-09-10 12:44:19.463,2015-09-16 18:16:00,2015-09-16 14:30:11.581,closed
610,Sprint 2 (15.11),BICENGG,CT BIC Engineering,,2015-10-01 13:29:45.419,2015-10-14 06:29:00,2015-10-14 13:06:44.515,closed
612,Sprint 3 (15.11),BICENGG,CT BIC Engineering,,2015-10-15 13:45:42.693,2015-10-28 18:29:00,2015-10-28 11:17:39.535,closed
614,Sprint 4 (15.11),BICENGG,CT BIC Engineering,,2015-10-29 10:37:12.221,2015-11-11 18:29:00,2015-11-14 02:41:53.978,closed
616,Sprint 1 (16.1),BICENGG,CT BIC Engineering,,2015-11-19 12:44:00.000,2015-12-02 18:29:00,2015-12-03 12:05:23.126,closed
619,Sprint 2 (16.1),BICENGG,CT BIC Engineering,,2015-12-03 15:21:43.524,2015-12-16 18:29:00,2015-12-16 14:51:30.559,closed
621,Spike Sprint (16.5),BICENGG,CT BIC Engineering,,2016-05-23 07:29:09.807,2016-05-25 18:29:00,2016-05-26 08:45:13.940,closed
623,Sprint 3 (16.1),BICENGG,CT BIC Engineering,,2015-12-17 14:33:01.765,2015-12-30 18:29:00,2015-12-30 01:34:11.963,closed
625,Sprint 4 (16.1),BICENGG,CT BIC Engineering,,2015-12-31 00:02:01.747,2016-01-13 18:29:00,2016-01-13 02:36:49.509,closed
627,Spike sprint (16.1),BICENGG,CT BIC Engineering,,2016-01-14 00:02:13.907,2016-01-20 18:29:00,2016-01-20 20:45:04.673,closed
629,Sprint 1(16.3),BICENGG,CT BIC Engineering,,2016-01-21 01:06:09.847,2016-02-02 19:33:00,2016-02-03 14:22:36.192,closed
631,Sprint 2 (16.3),BICENGG,CT BIC Engineering,,2016-02-04 11:04:24.363,2016-02-17 18:29:00,2016-02-17 14:33:36.264,closed
632,Sprint 3 (16.3),BICENGG,CT BIC Engineering,,2016-02-18 11:57:09.027,2016-03-02 18:29:00,2016-03-02 14:48:01.421,closed
633,Sprint 4 (16.3),BICENGG,CT BIC Engineering,,2016-03-03 13:05:06.175,2016-03-17 18:29:00,2016-03-17 15:20:16.574,closed
634,Spike sprint (16.3),BICENGG,CT BIC Engineering,,2016-03-18 14:41:07.340,2016-03-23 18:29:00,2016-03-23 14:21:17.659,closed
635,Sprint 1 (16.5),BICENGG,CT BIC Engineering,,2016-03-28 14:00:36.639,2016-04-06 18:29:00,2016-04-06 14:36:09.847,closed
636,Sprint 2 (16.5),BICENGG,CT BIC Engineering,,2016-04-07 14:40:45.979,2016-04-20 18:29:00,2016-04-20 13:44:26.485,closed
637,Sprint 3 (16.5),BICENGG,CT BIC Engineering,,2016-04-21 13:32:50.820,2016-05-04 18:29:00,2016-05-04 17:13:21.437,closed
638,Sprint 4 (16.5),BICENGG,CT BIC Engineering,,2016-05-05 14:36:08.447,2016-05-19 18:29:00,2016-05-19 13:58:11.652,closed
639,Sprint 1 (16.7),BICENGG,CT BIC Engineering,,2016-05-26 16:12:54.464,2016-06-08 18:29:00,2016-06-08 12:22:03.402,closed
640,Sprint 2 (16.7),BICENGG,CT BIC Engineering,,2016-06-09 12:44:44.948,2016-06-22 18:29:00,2016-06-22 14:42:28.434,closed
641,Sprint 5 (16.07),BICENGG,CT BIC Engineering,,2016-07-07 08:38:04.439,2016-07-21 07:57:00,2016-07-21 11:30:48.007,closed
642,BIC spike sprint 5 (16.7),BICENGG,CT BIC Engineering,,2016-07-22 13:44:56.370,2016-07-27 18:29:00,2016-07-28 11:51:54.457,closed
643,BIC Sprint 1 (16.9),BICENGG,CT BIC Engineering,,2016-07-28 15:35:04.559,2016-08-10 18:29:00,2016-08-10 12:01:26.827,closed
644,BIC Sprint 2 (16.9),BICENGG,CT BIC Engineering,,2016-08-11 13:41:52.534,2016-08-24 18:29:00,2016-08-24 12:59:17.904,closed
645,BIC Sprint 3 (16.9),BICENGG,CT BIC Engineering,,2016-08-25 13:55:05.355,2016-09-07 18:29:00,2016-09-07 13:13:33.218,closed
646,BIC Sprint 4 (16.9),BICENGG,CT BIC Engineering,,2016-09-08 14:10:53.557,2016-09-21 18:29:00,2016-09-21 13:38:40.261,closed
647,BIC Spike Sprint (16.9),BICENGG,CT BIC Engineering,,2016-09-22 13:26:13.882,2016-09-28 18:29:00,2016-09-28 14:58:30.830,closed
648,BIC Sprint 1 (16.11),BICENGG,CT BIC Engineering,,2016-09-29 14:40:33.112,2016-10-12 18:29:00,2016-10-13 11:43:24.728,closed
650,BIC Sprint 2 (16.11),BICENGG,CT BIC Engineering,,2016-10-13 15:07:07.192,2016-10-26 18:29:00,2016-10-26 15:37:53.243,closed
652,BIC Sprint 3 (16.11),BICENGG,CT BIC Engineering,,2016-10-27 15:40:28.675,2016-11-09 18:29:00,2016-11-09 13:46:27.765,closed
654,BIC Sprint 4 (16.11),BICENGG,CT BIC Engineering,,2016-11-10 12:51:26.804,2016-11-23 18:29:00,2016-11-24 12:26:58.662,closed
655,BIC Spike Sprint (16.11),BICENGG,CT BIC Engineering,,2016-11-24 15:12:59.807,2016-11-30 18:29:00,2016-12-01 11:41:28.089,closed
656,BIC Sprint 1 (17.1),BICENGG,CT BIC Engineering,,2016-12-06 10:08:35.902,2016-12-14 18:29:00,2016-12-15 11:38:30.459,closed
657,BIC Sprint 2 (17.01),BICENGG,CT BIC Engineering,,2016-12-15 17:49:04.202,2016-12-28 18:29:00,2016-12-29 10:31:50.135,closed
658,BIC Sprint 3 (17.01),BICENGG,CT BIC Engineering,,2016-12-29 15:10:31.890,2017-01-11 18:29:00,2017-01-12 09:56:54.097,closed
659,BIC Sprint 4 (17.01),BICENGG,CT BIC Engineering,,2017-01-12 12:51:23.258,2017-01-25 18:29:00,2017-01-25 15:21:07.196,closed
660,BIC Spike Sprint (17.01),BICENGG,CT BIC Engineering,,2017-01-27 13:34:42.076,2017-02-01 18:29:00,2017-02-04 07:40:58.407,closed
661,BIC Sprint 1 (17.03),BICENGG,CT BIC Engineering,,2017-02-06 14:29:57.602,2017-02-15 18:29:00,2017-02-15 13:35:55.024,closed
662,BIC Sprint 2 (17.03),BICENGG,CT BIC Engineering,,2017-02-16 15:14:04.886,2017-03-01 18:29:00,2017-03-02 13:36:09.983,closed
663,BIC Sprint 3 (17.03),BICENGG,CT BIC Engineering,,2017-03-02 14:55:38.891,2017-03-15 18:29:00,2017-03-16 12:47:17.427,closed
664,BIC Sprint 4 (17.03),BICENGG,CT BIC Engineering,,2017-03-16 15:00:35.365,2017-03-29 18:29:00,2017-03-30 14:14:23.014,closed
665,BIC Spike Sprint (17.03),BICENGG,CT BIC Engineering,,2017-03-30 14:17:52.155,2017-04-05 18:29:00,2017-04-06 06:54:12.304,closed
666,BIC Sprint 1 (17.05),BICENGG,CT BIC Engineering,,2017-04-06 14:29:23.213,2017-04-19 18:29:00,2017-04-20 08:43:15.786,closed
667,BIC Sprint 2 (17.05),BICENGG,CT BIC Engineering,,2017-04-20 14:49:13.720,2017-05-03 18:29:00,2017-05-03 16:05:18.045,closed
668,BIC Sprint 3 (17.05),BICENGG,CT BIC Engineering,,2017-05-05 15:57:27.633,2017-05-17 18:29:00,2017-05-18 12:11:07.017,closed
669,BIC Sprint 4 (17.05),BICENGG,CT BIC Engineering,,2017-05-18 04:30:20.826,2017-05-31 18:29:00,2017-05-31 14:51:34.290,closed
670,BIC Spike Sprint (17.05),BICENGG,CT BIC Engineering,,2017-06-01 15:08:01.473,2017-06-07 18:29:00,2017-06-08 14:36:57.225,closed
671,BIC Sprint 1 (17.07),BICENGG,CT BIC Engineering,,2017-06-08 15:00:18.012,2017-06-21 18:29:00,2017-06-22 11:15:59.790,closed
672,BIC Sprint 2 (17.07),BICENGG,CT BIC Engineering,,2017-06-23 14:41:30.362,2017-07-05 18:29:00,2017-07-06 12:07:53.003,closed
673,BIC Sprint 3 (17.07),BICENGG,CT BIC Engineering,,2017-07-06 15:12:21.208,2017-07-19 18:29:00,2017-07-20 14:00:23.113,closed
475,BIC Sprint 4 (17.07),BICENGG,CT BIC Engineering,,2017-07-20 15:17:16.009,2017-08-02 18:29:00,2017-08-03 10:10:52.991,closed
674,BIC Spike Sprint (17.07),BICENGG,CT BIC Engineering,,2017-08-03 15:31:03.504,2017-08-09 18:29:00,2017-08-10 14:33:38.922,closed
675,BIC Sprint 0 (17.09),BICENGG,CT BIC Engineering,,2017-08-10 14:51:15.689,2017-08-16 18:29:00,2017-08-17 13:04:02.987,closed
676,BIC Sprint 1 (17.09),BICENGG,CT BIC Engineering,,2017-08-17 15:10:03.830,2017-08-30 18:29:00,2017-08-31 16:20:55.487,closed
677,BIC Sprint 2 (17.09),BICENGG,CT BIC Engineering,,2017-08-31 16:26:30.484,2017-09-13 18:29:00,2017-09-14 12:01:51.276,closed
678,BIC Sprint 3 (17.09),BICENGG,CT BIC Engineering,,2017-09-14 15:40:17.886,2017-09-27 18:29:00,2017-09-28 07:05:30.306,closed
679,BIC Sprint 4 (17.09),BICENGG,CT BIC Engineering,,2017-09-28 14:44:22.210,2017-10-11 18:29:00,2017-10-12 13:44:00.927,closed
680,BIC Spike Sprint (17.09),BICENGG,CT BIC Engineering,,2017-10-12 16:42:04.984,2017-10-18 18:29:00,2017-10-18 14:57:28.309,closed
681,BIC sprint 0 (17.12),BICENGG,CT BIC Engineering,,2017-10-23 14:51:06.064,2017-10-25 18:29:00,2017-10-26 11:21:57.383,closed
682,BIC sprint 1 (17.12),BICENGG,CT BIC Engineering,,2017-10-26 15:41:49.349,2017-11-08 18:29:00,2017-11-09 09:12:04.745,closed
683,BIC sprint 2 (17.12),BICENGG,CT BIC Engineering,,2017-11-09 16:16:54.647,2017-11-22 18:29:00,2017-11-23 07:34:16.867,closed
684,BIC sprint 3 (17.12),BICENGG,CT BIC Engineering,,2017-11-23 15:25:19.679,2017-12-06 18:29:00,2017-12-06 15:45:31.691,closed
685,BIC sprint 4 (17.12),BICENGG,CT BIC Engineering,,2017-12-07 16:54:20.385,2017-12-20 18:29:00,2017-12-21 13:24:28.700,closed
686,BIC Spike Sprint,BICENGG,CT BIC Engineering,,2017-12-21 15:30:49.381,2018-01-03 18:29:00,2018-01-04 15:00:35.143,closed
687,BIC Sprint 1 (18.1.0.0),BICENGG,CT BIC Engineering,,2018-01-04 16:15:40.243,2018-01-17 18:29:00,2018-01-17 15:51:41.821,closed
688,BIC Sprint 2 (18.1.0.0),BICENGG,CT BIC Engineering,,2018-01-18 14:58:21.809,2018-01-31 18:29:00,2018-02-01 13:45:36.466,closed
689,BIC Sprint 3 (18.1.0.0),BICENGG,CT BIC Engineering,,2018-02-01 16:31:26.319,2018-02-14 18:29:00,2018-02-14 16:21:36.948,closed
690,BIC Sprint 4 (18.1.0.0),BICENGG,CT BIC Engineering,,2018-02-15 15:57:27.811,2018-02-28 18:29:00,2018-02-28 15:34:05.027,closed
691,BIC Spike Sprint (18.1.0.0),BICENGG,CT BIC Engineering,,2018-03-01 14:35:48.583,2018-03-14 18:29:00,2018-03-14 15:55:17.355,closed
692,BIC Sprint 1 (18.2.0.0),BICENGG,CT BIC Engineering,,2018-03-15 15:13:55.996,2018-03-28 18:29:00,2018-03-29 14:46:46.641,closed
693,BIC Sprint 2 (18.2.0.0),BICENGG,CT BIC Engineering,,2018-03-29 15:46:03.099,2018-04-11 18:29:00,2018-04-12 07:31:05.316,closed
694,BIC Sprint 3 (18.2.0.0),BICENGG,CT BIC Engineering,,2018-04-12 16:03:30.613,2018-04-25 18:29:00,2018-04-26 12:52:16.774,closed
695,BIC Sprint 4 (18.2.0.0),BICENGG,CT BIC Engineering,,2018-04-26 15:20:24.454,2018-05-09 18:29:00,2018-05-10 11:11:55.786,closed
696,BIC Spike Sprint (18.2.0.0),BICENGG,CT BIC Engineering,,2018-05-10 16:18:28.330,2018-05-23 18:29:00,2018-05-23 14:52:58.395,closed
